"","logFC","logCPM","LR","PValue","FDR"
"RPL36A",-0.286576786282668,1.63041405644975,1.36685226770009,0.242353444726589,0.99083117613231
"TEX264",0.125394798914899,5.13208785505903,1.3663610707745,0.242438087342036,0.99083117613231
"WDR34",0.0911039319901109,6.95338310331255,1.36630373020446,0.242447970564643,0.99083117613231
"UBALD2",0.0896631152880814,6.42833297134402,1.36601011474863,0.242498585825617,0.99083117613231
"HOMER3",0.164844327393216,3.28631160815537,1.36569905632849,0.242552222055341,0.99083117613231
"DNA2",-0.126773741804456,4.7744034788456,1.36485431504221,0.242697954884857,0.99083117613231
"GTPBP4",0.0831498675885916,7.31683335117509,1.36474812879723,0.242716281438745,0.99083117613231
"HELZ2",-0.251549477827785,2.8543404414209,1.36466002305643,0.24273148878043,0.99083117613231
"LIN52",0.13583315285392,4.65825422401498,1.36445346605528,0.242767145751937,0.99083117613231
"COL4A3",-0.115649338377354,5.29918808010175,1.36439339578475,0.242777516600337,0.99083117613231
"SNRPN",-0.334173214033755,0.524642038628997,1.3638288912249,0.242875002022446,0.99083117613231
"SIX1",-0.412403441158725,0.708275548412786,1.36335113163246,0.242957544551486,0.99083117613231
"LBX2-AS1",0.263164297700225,1.65422491777027,1.36310996380897,0.242999224101731,0.99083117613231
"NNMT",0.0947645061174558,7.63703746686866,1.36288163564834,0.243038692682381,0.99083117613231
"TMEM237",0.126656815981761,4.3294269242269,1.3619329981138,0.243202756915612,0.99083117613231
"BRPF3",-0.0970193141797019,6.02423879810907,1.36189507660413,0.243209318141059,0.99083117613231
"DDX24",0.0891939983066154,6.38289588248878,1.361082963832,0.243349882676865,0.99083117613231
"ABCD1",-0.113788512394353,5.88736874682369,1.36087587567118,0.243385742375277,0.99083117613231
"HLA-E",-0.100666718633762,6.35486237295009,1.36048945661618,0.243452672508545,0.99083117613231
"DMAP1",0.102945512076599,5.68371074868074,1.3604400294857,0.243461235207053,0.99083117613231
"MIR6132",0.116496266738815,4.84601778710421,1.36038688775516,0.243470441828148,0.99083117613231
"ZNF623",-0.286491507867566,1.56326117863885,1.35994303814093,0.243547353819427,0.99083117613231
"OSBPL3",-0.108540547262829,5.11960384298603,1.35978753061057,0.243574307777753,0.99083117613231
"PUM3",0.09757916394821,6.0202857312186,1.35863885542249,0.243773519158263,0.99083117613231
"ZNF146",0.0859935248567234,7.13397200007285,1.35832492552876,0.243827997668087,0.99083117613231
"ABHD13",-0.146295231336158,3.54067675350075,1.35780594181199,0.24391809320819,0.99083117613231
"NSA2",0.102158751094538,7.3672482009749,1.35765984201633,0.24394346344691,0.99083117613231
"MST1",0.268373767565563,2.14153406228857,1.35632760277362,0.244174955431863,0.99083117613231
"VGLL4",-0.115138692163624,5.9842010069236,1.35630932827262,0.244178132700553,0.99083117613231
"MIR6741",-0.128518285468117,4.49268505896283,1.35379922610507,0.244615027563613,0.99083117613231
"DMBT1",0.309205781942726,1.25205722797305,1.35238917794025,0.244860871420822,0.99083117613231
"PPP1R13B",-0.162067056237844,4.20290369204622,1.3521386346115,0.244904585547431,0.99083117613231
"POLD4",0.30504740740694,0.895158869751237,1.35197758289091,0.24493269044901,0.99083117613231
"CDC45",0.10979024826728,5.42926107945141,1.35143588580916,0.245027250117408,0.99083117613231
"KLF15",-0.202744819105664,2.99620749468582,1.35098826586841,0.24510542113435,0.99083117613231
"SNHG8",0.128898260329607,6.69909985908221,1.35057342752376,0.245177894458335,0.99083117613231
"CINP",0.111161791556608,4.85147653675152,1.34951450766706,0.245363009155086,0.99083117613231
"FAM46A",-0.134899929074258,6.80258919846131,1.34947223477585,0.245370402617643,0.99083117613231
"MNT",-0.16778939657364,4.75528017305332,1.34908224479169,0.245438624091076,0.99083117613231
"C8orf33",0.090507300439699,6.8540533467213,1.34829278646465,0.245576796028039,0.99083117613231
"TGFB1I1",-0.119059699854466,4.63439682517271,1.34821062852401,0.24559118086629,0.99083117613231
"PIGBOS1",0.173008985442249,3.44254977722032,1.3480533181789,0.245618726832296,0.99083117613231
"ZNF12",-0.16510983543591,4.07816083650852,1.34790080844812,0.24564543578563,0.99083117613231
"SLTM",0.0900441223361145,7.49214674045803,1.3478152566189,0.245660419988257,0.99083117613231
"CNPY4",0.268191502561226,1.78662260991495,1.34757382939272,0.245702711423595,0.99083117613231
"P3H4",-0.127236898710122,5.41674141370308,1.34723818836056,0.24576152131517,0.99083117613231
"SLC2A1",-0.106469136206974,8.93240459928993,1.3470015176474,0.245803000299041,0.99083117613231
"ETFRF1",0.168762114978896,3.93345428613324,1.34678160189977,0.245841550468741,0.99083117613231
"CENPT",0.130902346280131,4.40258339762265,1.34670366638044,0.245855213962034,0.99083117613231
"NOP10",0.120741368853978,7.05329134970184,1.34610492647428,0.245960214749201,0.99083117613231
"NCOR1",-0.111266287394448,7.76247508993604,1.34536461307768,0.246090118997882,0.99083117613231
"MRFAP1L1",0.108962500856167,5.68250133612675,1.3450685071646,0.246142100757977,0.99083117613231
"BTRC",-0.13275282097366,4.39764445466855,1.34449597466781,0.246242647610047,0.99083117613231
"UXT",0.124482718773759,5.8809884063503,1.34422534840224,0.246290191849604,0.99083117613231
"MAMDC2",-0.245078623162643,2.47869410113808,1.34364100834255,0.246392888319001,0.99083117613231
"VAMP8",0.132963570150559,4.46688138860606,1.34351984520439,0.246414189023248,0.99083117613231
"ASMTL",-0.147834287827928,4.46123199748593,1.34213442673104,0.246657908262614,0.99083117613231
"GAS5",0.108394893882633,9.2358370925662,1.34189147272565,0.246700678471137,0.99083117613231
"GADD45B",0.149206702677042,7.01317915928473,1.34182603395101,0.246712200020809,0.99083117613231
"NKX3-1",-0.147551119130714,3.52034419816049,1.34165295178805,0.24674267709342,0.99083117613231
"FDX1",0.1115964226894,5.74306145315872,1.34114457807068,0.246832220408428,0.99083117613231
"E2F3",-0.0869426461348097,6.63479248394387,1.34039061066729,0.246965094990177,0.99083117613231
"ALG9",-0.212307185853098,2.74575601040114,1.33983508093099,0.247063054113604,0.99083117613231
"OPA3",-0.15326636841988,4.66309125310554,1.33970714552517,0.247085620286516,0.99083117613231
"ZNF813",-0.319424992940203,1.17181943711364,1.3387222467144,0.247259428308694,0.99083117613231
"LINC01503",0.190778643911606,2.94761235282724,1.33805974698061,0.247376425750721,0.99083117613231
"NOP14-AS1",0.208623131686813,2.69225780048888,1.33781937541496,0.247418892109749,0.99083117613231
"LOX",-0.115674598643312,6.74033793973284,1.33741945032379,0.247489566500746,0.99083117613231
"VLDLR",-0.132561095530466,4.45006937684356,1.33726232748667,0.24751733986134,0.99083117613231
"ST6GALNAC4",0.0993735038668446,6.41331528667818,1.33668189677653,0.24761997107748,0.99083117613231
"TRAPPC11",-0.162387636184391,3.93834896648671,1.33658411917465,0.247637265146453,0.99083117613231
"SKA2",0.0972383879652132,5.93266609104697,1.33545439949818,0.247837187579056,0.99083117613231
"MPRIP",-0.0981054462914476,7.95264904102283,1.33527272607806,0.247869356106754,0.99083117613231
"BCAS2",0.1026032252833,6.35727522587349,1.33450763068768,0.248004886024337,0.99083117613231
"ARNTL2",-0.110715413619308,5.51644628076978,1.33427214463913,0.24804661856216,0.99083117613231
"BBS10",-0.169046976889927,3.29357599369858,1.33425913505855,0.248048924354052,0.99083117613231
"TAPT1",0.125703163249572,4.15317796952158,1.33407310465133,0.248081898879747,0.99083117613231
"TWIST1",-0.222756822428676,2.48029756006867,1.33377969458502,0.248133917724831,0.99083117613231
"HNRNPDL",0.106876452271077,8.16737558706804,1.33368934128744,0.248149939203913,0.99083117613231
"NEGR1",-0.28467834502224,1.23346569146061,1.33347165041009,0.248188545430346,0.99083117613231
"MED11",0.192548372551396,2.65473554520277,1.33343755545419,0.248194592640945,0.99083117613231
"RPP38",0.179428858042032,3.64683437398981,1.33332545710763,0.248214476100216,0.99083117613231
"USP37",-0.132358353461409,5.85545100414512,1.33301861285785,0.248268912617208,0.99083117613231
"BORCS6",0.169533535905269,3.57394822586634,1.33235367795151,0.24838692732774,0.99083117613231
"KCNS3",0.409447373715614,-0.0574497853160564,1.33188534550279,0.248470089657578,0.99083117613231
"PIN4",0.150143354933555,4.22253824048225,1.33123901735055,0.248584914898918,0.99083117613231
"MEMO1",-0.278672495172202,1.62246079000383,1.32937571929157,0.248916308326075,0.99083117613231
"ZNF622",0.0961839706226439,7.18849067113607,1.32793432655987,0.249173035916031,0.99083117613231
"DYNC1LI2",-0.0941040788459915,6.86945436932661,1.32708171298361,0.249325048325485,0.99083117613231
"PRR5L",-0.093836645739601,5.84376917566162,1.32630946199374,0.24946283100363,0.99083117613231
"SGTA",0.0922552174350971,7.33895748145256,1.32565367267856,0.249579908230777,0.99083117613231
"TIAM2",0.263794896422311,2.48115712360548,1.32552154651651,0.249603504697411,0.99083117613231
"EAPP",0.11768760470345,4.49864574662427,1.32510474701203,0.249677959020039,0.99083117613231
"GCNT1",-0.380392277083588,0.54487635244635,1.32489471546937,0.24971548799114,0.99083117613231
"ALG2",0.096966059541086,6.34192701631867,1.32468477635034,0.249753007359634,0.99083117613231
"ZNF526",-0.173904014771878,3.1498004821858,1.32380154547695,0.249910930111838,0.99083117613231
"FAM208B",-0.101040633599041,8.2566771399718,1.32248591726619,0.250146393155679,0.99083117613231
"MAFA",0.378925855841968,0.796042591173358,1.32234478530298,0.250171668242904,0.99083117613231
"TSKU",-0.11653902573316,5.91467017788762,1.32175684217956,0.250276995706777,0.99083117613231
"EPAS1",-0.0938475098310753,8.66341432132194,1.32152248986399,0.250318994071101,0.99083117613231
"C1QTNF1",-0.113151143847613,4.77545903963081,1.32144690125688,0.250332542177041,0.99083117613231
"NOM1",-0.0961695692438619,6.29931934079792,1.32110792625673,0.250393309343673,0.99083117613231
"SRPK1",-0.0872189226861434,6.31365882951681,1.3195049646151,0.250680913376477,0.99083117613231
"APOM",-0.354482530722746,0.339165532741439,1.31896340544674,0.250778171743258,0.99083117613231
"LARP6",0.100298015602723,6.70565495355475,1.31892710446427,0.250784692676244,0.99083117613231
"PPP1R35",0.168575477976736,3.47986175576966,1.31820549397104,0.250914362492658,0.99083117613231
"HTATSF1",0.0901927576270923,6.78359394692137,1.31817524808119,0.250919799325273,0.99083117613231
"EMC3",0.0925166697842555,6.45145809953987,1.31731881913516,0.251073806254349,0.99083117613231
"CCDC115",0.182350663535584,3.51558823800363,1.31726449365924,0.251083579220314,0.99083117613231
"CAPZA1",0.0845946887223232,7.49869190309292,1.31654034122835,0.251213896361698,0.99083117613231
"GLRB",-0.543133236580773,-0.188009373712858,1.31626927548334,0.251262698213723,0.99083117613231
"KCNAB3",-0.414508567656408,0.322948991005166,1.31530232221043,0.251436880392328,0.99083117613231
"HADHA",0.0845986121362105,8.40463289198718,1.31485883057272,0.251516818378752,0.99083117613231
"MAPK8IP1",-0.178800336649737,3.12449327299867,1.31469101331495,0.251547075056091,0.99083117613231
"SPG11",-0.100274045200257,6.05434491158125,1.31448682188012,0.251583895858429,0.99083117613231
"TMPO-AS1",0.252093194844821,2.02074558486031,1.31437460053108,0.251604134981908,0.99083117613231
"ZNF286A",0.154020630632426,3.77081691089503,1.31403933805004,0.251664611492102,0.99083117613231
"TUFT1",0.123150834534987,5.17659895355305,1.31393138462524,0.251684088530995,0.99083117613231
"MTR",-0.110087545532614,6.0293788597235,1.31324936823411,0.251807181254858,0.99083117613231
"YIPF1",0.148341053369449,3.91441938021996,1.31268762034337,0.251908623040148,0.99083117613231
"LRRC1",0.133284836723472,4.07239144685221,1.31155774291027,0.252112811119257,0.99083117613231
"TTC19",-0.125133233437797,5.17910401299042,1.31145052318098,0.252132198111506,0.99083117613231
"N4BP1",-0.108179265647041,5.23477158286202,1.31112157032368,0.252191689329949,0.99083117613231
"ZSWIM4",-0.209156037716922,2.90430218035186,1.31061015136701,0.252284213854319,0.99083117613231
"USP28",-0.105237399264004,5.08932584431578,1.3104171457219,0.25231914275208,0.99083117613231
